Income,total_spending,since_customer,Age,total_children,Recency,NumStorePurchases,NumWebPurchases,AcceptedAny,cluster,segment_name
90842.0,1424,4578.5,78,0,57,13,4,0,3,Segment D
88097.0,844,4578.5,48,1,24,8,6,1,2,Segment C
51948.0,311,4578.5,51,1,51,4,5,0,0,Segment A
71853.0,1149,4544.0,44,0,29,6,2,0,3,Segment D
35876.0,129,4578.5,43,0,13,3,3,0,0,Segment A
40049.0,32,4578.5,74,1,23,3,1,0,4,Segment E
39660.0,299,4906.0,44,1,36,3,7,1,0,Segment A
50127.0,320,4578.5,64,1,88,6,5,1,2,Segment C
43263.0,441,4578.5,49,1,2,6,5,0,0,Segment A
62845.0,1178,5117.0,77,2,3,10,3,1,2,Segment C
18929.0,85,4578.5,36,0,15,4,1,0,0,Segment A
24367.0,24,4578.5,44,1,58,2,1,0,0,Segment A
33249.0,112,4578.5,51,1,11,3,2,0,0,Segment A
26887.0,30,4486.0,67,1,27,3,1,0,4,Segment E
50150.0,410,4578.5,43,0,32,7,5,0,3,Segment D
62061.0,800,4578.5,50,1,12,7,10,1,2,Segment C
85696.0,1313,4697.0,64,0,88,9,4,1,2,Segment C
76542.0,1483,4578.5,70,0,91,10,4,0,3,Segment D
70515.0,1258,4578.5,33,0,12,4,6,1,2,Segment C
18227.0,28,4903.0,39,1,21,2,0,0,0,Segment A
69139.0,227,4578.5,61,1,23,5,4,0,1,Segment B
69109.0,1555,4872.0,44,0,10,7,6,1,2,Segment C
69627.0,861,4578.5,64,1,35,11,8,0,1,Segment B
38136.0,103,4578.5,48,1,69,2,3,1,0,Segment A
62159.0,634,4578.5,80,0,68,10,6,0,1,Segment B
80695.0,1918,4578.5,63,0,85,5,5,0,3,Segment D
33316.0,131,4661.0,55,2,34,4,2,0,4,Segment E
58554.0,586,4578.5,58,2,55,6,8,0,1,Segment B
17256.0,62,4578.5,34,1,10,2,2,1,0,Segment A
53034.0,447,4578.5,52,2,30,7,6,0,1,Segment B
52203.0,939,4578.5,76,0,36,11,8,0,1,Segment B
59601.0,797,4578.5,49,1,14,7,2,1,2,Segment C
75154.0,1143,5027.0,68,1,79,6,6,1,2,Segment C
47025.0,415,4569.0,50,1,52,5,6,0,1,Segment B
37971.0,30,4578.5,53,1,97,3,1,0,0,Segment A
41335.0,187,4578.5,58,1,24,4,4,0,0,Segment A
67267.0,251,4578.5,68,1,0,5,3,0,4,Segment E
57338.0,237,4578.5,51,1,96,5,4,0,0,Segment A
50523.0,91,4578.5,66,2,89,4,2,0,4,Segment E
35791.0,35,4605.0,61,3,94,3,1,0,4,Segment E
50611.0,493,5026.0,66,1,98,7,4,1,2,Segment C
56242.0,971,4699.0,57,1,72,11,8,0,1,Segment B
48904.0,371,5084.0,66,1,1,4,7,0,1,Segment B
56243.0,396,4578.5,51,3,26,8,4,0,4,Segment E
21355.0,68,4578.5,41,1,5,2,2,1,0,Segment A
57420.0,322,4578.5,55,1,22,6,5,1,2,Segment C
51381.5,317,4757.0,56,1,39,6,4,0,1,Segment B
46390.0,222,4271.0,71,1,56,3,4,0,4,Segment E
54342.0,177,4695.0,70,2,74,4,3,0,4,Segment E
51381.5,45,5058.0,68,2,87,3,1,0,4,Segment E
51381.5,21,4061.0,62,2,49,2,1,0,4,Segment E
20895.0,45,4965.0,53,1,24,3,2,0,0,Segment A
92344.0,1899,4578.5,78,0,9,5,5,1,2,Segment C
51381.5,42,4362.0,54,1,17,3,1,0,0,Segment A
26907.0,22,4578.5,50,2,10,3,1,0,4,Segment E
44964.0,41,4578.5,46,2,35,3,1,0,4,Segment E
75507.0,1440,4360.0,47,0,56,6,8,0,3,Segment D
53761.0,325,4447.0,54,2,7,3,4,0,4,Segment E
22682.0,95,4692.0,53,1,51,4,2,0,0,Segment A
38887.0,42,4362.0,54,1,17,3,1,0,0,Segment A
41658.0,72,4872.0,51,2,30,2,1,0,4,Segment E
29791.0,20,4578.5,54,1,21,3,2,0,0,Segment A
63915.0,789,4578.5,70,2,2,12,6,0,1,Segment B
39996.0,15,4578.5,52,2,85,2,1,0,4,Segment E
26759.0,59,4213.0,54,1,65,3,2,0,0,Segment A
63841.0,908,4578.5,58,1,64,9,9,0,1,Segment B
51039.0,417,4841.0,57,2,11,4,6,0,4,Segment E
60544.0,289,4578.5,65,2,92,5,5,0,4,Segment E
65685.0,769,4578.5,54,1,54,9,9,0,1,Segment B
37716.0,188,4578.5,73,1,4,3,4,0,4,Segment E
36864.0,354,4578.5,69,1,53,4,5,1,4,Segment E
44511.0,727,4782.0,56,1,39,8,8,0,1,Segment B
36947.0,146,4937.0,59,2,49,4,3,0,4,Segment E
47352.0,319,4453.0,75,1,70,5,6,0,1,Segment B
67087.0,794,4578.5,73,1,40,8,7,0,1,Segment B
57045.0,454,4905.0,76,1,40,9,4,0,1,Segment B
36957.0,152,4966.0,73,2,43,2,3,1,4,Segment E
69389.0,797,4578.5,49,1,17,12,7,0,1,Segment B
80134.0,1690,4578.5,54,1,40,6,5,1,2,Segment C
43142.0,20,4578.5,57,2,84,2,1,0,4,Segment E
80589.0,1428,4578.5,82,0,25,5,5,1,2,Segment C
34412.0,209,4578.5,36,1,62,3,5,0,0,Segment A
57537.0,545,4482.0,47,1,83,8,4,0,1,Segment B
22634.0,96,4578.5,60,0,47,2,2,0,0,Segment A
51315.0,222,4578.5,78,0,45,5,2,0,0,Segment A
36026.0,61,4578.5,54,3,34,3,2,0,4,Segment E
24639.0,44,4578.5,53,2,3,4,2,0,4,Segment E
34578.0,8,4088.0,54,3,1,2,1,0,4,Segment E
65704.0,817,4578.5,54,0,18,10,2,0,3,Segment D
63810.0,1371,4811.0,60,1,45,12,4,1,2,Segment C
54132.0,42,4578.5,57,1,81,3,1,0,0,Segment A
18690.0,60,4578.5,67,0,77,2,1,0,0,Segment A
28164.0,78,4666.0,56,1,23,4,2,0,0,Segment A
34596.0,23,4578.5,52,1,48,2,1,0,0,Segment A
43269.0,19,4578.5,54,1,61,2,1,0,0,Segment A
38741.0,61,4578.5,68,2,60,3,2,0,4,Segment E
31907.0,449,4668.0,54,0,75,6,6,0,1,Segment B
27100.0,37,4637.0,43,1,64,3,1,0,0,Segment A
31163.0,38,4578.5,53,1,54,3,1,0,0,Segment A
92533.0,1131,4578.5,41,0,84,11,6,1,2,Segment C
34853.0,34,4578.5,53,2,75,3,2,0,4,Segment E
70844.0,294,4578.5,59,2,16,5,6,0,4,Segment E
31086.0,48,4666.0,47,2,79,2,1,1,4,Segment E
60544.0,289,4578.5,65,2,92,5,5,0,4,Segment E
20491.0,30,4578.5,40,0,16,2,0,0,0,Segment A
42523.0,125,4578.5,62,0,96,4,1,0,0,Segment A
39922.0,156,4578.5,43,1,30,4,3,0,0,Segment A
33402.0,70,4578.5,74,2,60,3,2,0,4,Segment E
36408.0,22,4578.5,77,2,11,2,1,0,4,Segment E
21645.0,65,5058.0,47,1,75,3,3,1,0,Segment A
78427.0,1930,4578.5,78,0,36,10,3,1,2,Segment C
82657.0,2283,4578.5,80,0,71,10,7,1,2,Segment C
51876.0,310,4578.5,68,0,88,8,2,0,3,Segment D
78041.0,1319,4578.5,55,0,93,9,4,0,3,Segment D
52852.0,879,5115.0,69,1,93,5,10,1,2,Segment C
70038.0,1244,4578.5,44,0,54,8,4,0,3,Segment D
69401.0,690,4578.5,53,1,41,5,4,0,1,Segment B
46053.0,209,4578.5,54,1,46,4,3,0,0,Segment A
77343.0,1134,4147.0,61,0,28,9,3,0,3,Segment D
73892.0,1507,4578.5,73,0,40,8,3,1,2,Segment C
40304.0,57,4578.5,59,1,82,3,2,0,0,Segment A
32727.0,529,4578.5,61,0,38,5,7,0,1,Segment B
68695.0,1091,4578.5,57,0,3,7,4,0,3,Segment D
43300.0,180,4578.5,55,1,87,4,4,1,0,Segment A
26290.0,77,4426.0,54,2,49,4,2,0,4,Segment E
93790.0,2349,4060.0,56,0,16,12,6,1,2,Segment C
38410.0,534,4578.5,52,0,65,9,5,1,2,Segment C
64866.0,556,4578.5,76,1,9,7,7,1,2,Segment C
57957.0,637,4578.5,67,1,24,8,4,0,1,Segment B
46015.0,46,4578.5,71,2,25,3,1,1,4,Segment E
16531.0,44,4578.5,48,1,43,3,3,0,0,Segment A
28072.0,47,4542.0,40,1,10,3,1,0,0,Segment A
49476.0,795,4578.5,63,1,29,5,2,0,4,Segment E
50725.0,586,4578.5,73,1,45,8,8,0,1,Segment B
83844.0,1574,4422.0,74,0,57,11,4,1,2,Segment C
41145.0,13,4182.0,76,2,20,3,0,0,4,Segment E
67419.0,1471,4578.5,56,1,29,8,9,0,1,Segment B
23162.0,65,4578.5,56,2,82,3,1,0,4,Segment E
34380.0,175,4725.0,49,1,68,3,4,0,0,Segment A
34704.0,40,4578.5,60,1,65,3,1,0,0,Segment A
94871.0,1078,5118.0,57,2,99,4,8,1,2,Segment C
65148.0,1115,4578.5,68,1,9,7,6,0,1,Segment B
39898.0,134,4425.0,72,1,20,4,3,0,4,Segment E
64857.0,1540,4578.5,70,0,78,10,7,0,3,Segment D
59892.0,87,4719.0,56,1,26,3,2,0,0,Segment A
41020.0,217,4578.5,39,0,68,4,3,0,0,Segment A
57072.0,1034,4578.5,65,1,79,13,7,1,2,Segment C
60474.0,1180,4757.0,47,1,25,12,10,0,1,Segment B
62807.0,819,4578.5,66,1,83,12,5,0,1,Segment B
19414.0,32,4578.5,45,1,32,3,1,0,0,Segment A
19107.0,46,4578.5,46,1,49,3,1,0,0,Segment A
75484.0,1159,5088.0,50,1,50,6,7,0,1,Segment B
70379.0,860,4699.0,50,1,84,13,6,0,1,Segment B
79419.0,1631,4578.5,56,0,96,4,4,0,3,Segment D
64014.0,444,4117.0,80,3,56,5,8,1,4,Segment E
76998.0,1910,4456.0,71,1,85,8,11,1,2,Segment C
49854.0,380,4477.0,54,1,63,5,6,0,1,Segment B
60585.0,736,4578.5,55,2,17,9,7,1,2,Segment C
42873.0,269,4578.5,76,2,11,4,6,0,4,Segment E
87679.0,2524,4578.5,38,0,62,10,7,1,2,Segment C
57867.0,612,4751.0,48,1,48,9,7,0,1,Segment B
35765.0,75,4445.0,36,1,86,4,2,0,0,Segment A
65492.0,1045,4578.5,67,0,73,13,4,0,3,Segment D
32952.0,55,4749.0,49,1,36,3,2,0,0,Segment A
53374.0,1064,4578.5,57,1,34,9,4,1,2,Segment C
71706.0,1443,4578.5,67,1,16,7,9,0,1,Segment B
68487.0,1366,4578.5,38,0,48,13,9,0,3,Segment D
53253.0,436,4455.0,51,2,61,5,4,0,4,Segment E
31163.0,38,4578.5,53,1,54,3,1,0,0,Segment A
42014.0,436,4578.5,49,1,56,6,7,1,2,Segment C
54108.0,747,4995.0,53,2,74,9,8,0,1,Segment B
49667.0,1396,4578.5,71,0,35,5,5,1,2,Segment C
63206.0,928,4578.5,52,0,65,6,4,1,2,Segment C
57136.0,642,4511.0,54,2,48,10,5,0,1,Segment B
46772.0,1048,4934.0,51,1,88,5,11,1,2,Segment C
78931.0,943,4578.5,55,0,19,13,2,0,3,Segment D
53977.0,907,4543.0,68,1,21,12,5,0,1,Segment B
84219.0,1198,4363.0,38,0,27,10,3,0,3,Segment D
46098.0,120,4578.5,51,2,86,2,3,0,4,Segment E
73538.0,1658,4578.5,61,1,92,9,10,0,1,Segment B
79529.0,1638,4578.5,40,0,1,9,4,0,3,Segment D
20981.0,73,4578.5,49,0,14,2,3,1,0,Segment A
51766.0,275,4089.0,46,1,74,4,4,0,0,Segment A
55759.0,854,4578.5,64,1,84,8,10,0,1,Segment B
33039.0,78,4509.0,48,1,4,4,2,0,0,Segment A
37787.0,106,4578.5,54,1,50,3,3,0,0,Segment A
27242.0,106,4811.0,56,1,2,3,2,1,0,Segment A
87188.0,1923,4696.0,43,0,73,6,10,1,2,Segment C
69930.0,1662,4578.5,55,0,21,12,4,0,3,Segment D
37697.0,84,4213.0,50,1,82,3,2,0,0,Segment A
37401.0,48,4240.0,53,1,14,3,2,0,0,Segment A
3502.0,5,4578.5,53,1,56,0,0,0,0,Segment A
58597.0,733,4578.5,50,2,20,9,7,0,1,Segment B
82032.0,1234,4272.0,78,0,54,7,4,0,3,Segment D
28087.0,112,4810.0,68,2,77,2,2,0,4,Segment E
74004.0,1658,4578.5,39,0,5,4,4,1,2,Segment C
19740.0,55,4578.5,66,1,65,3,1,0,0,Segment A
57036.0,1513,4810.0,51,1,33,13,6,1,2,Segment C
53083.0,271,4578.5,68,2,65,5,5,1,4,Segment E
69283.0,904,4578.5,51,1,41,13,7,0,1,Segment B
46098.0,120,4578.5,51,2,86,2,3,1,4,Segment E
23331.0,103,5027.0,38,1,92,3,3,0,0,Segment A
23331.0,269,4996.0,38,1,97,5,5,0,0,Segment A
9255.0,22,4578.5,37,1,91,2,1,0,0,Segment A
67786.0,1156,4568.0,67,0,0,6,3,1,2,Segment C
71969.0,1086,4578.5,55,1,59,9,3,1,2,Segment C
59235.0,1128,4426.0,59,1,4,12,11,0,1,Segment B
31928.0,72,4578.5,37,1,5,4,3,0,0,Segment A
74881.0,964,4546.0,65,2,48,12,9,0,1,Segment B
65819.0,1383,4578.5,48,0,99,10,5,0,3,Segment D
51411.0,18,4578.5,73,3,81,3,0,0,4,Segment E
51983.0,793,4578.5,62,1,95,10,9,0,1,Segment B
42386.0,100,4578.5,40,1,43,3,3,0,0,Segment A
30390.0,80,4721.0,39,0,5,3,2,0,0,Segment A
30983.0,167,4872.0,63,0,50,3,4,1,0,Segment A
66033.0,677,4578.5,69,1,76,7,8,0,1,Segment B
37284.0,23,4578.5,51,2,46,3,0,0,4,Segment E
57530.0,92,4417.0,75,1,68,4,1,0,4,Segment E
76800.0,641,4181.0,61,0,33,7,4,0,3,Segment D
63943.0,1106,5087.0,70,1,50,6,6,0,1,Segment B
76081.0,1033,4578.5,64,0,85,4,4,1,2,Segment C
67445.0,1174,4784.0,52,1,63,12,9,0,1,Segment B
37054.0,25,4578.5,59,2,89,3,1,0,4,Segment E
47175.0,240,4578.5,64,2,81,4,4,1,4,Segment E
31859.0,20,4578.5,50,1,77,2,1,0,0,Segment A
27215.0,102,4578.5,65,3,50,4,2,0,4,Segment E
70179.0,1034,4578.5,50,1,10,13,7,0,1,Segment B
39922.0,156,4578.5,43,1,30,4,3,0,0,Segment A
49681.0,458,4660.0,50,2,66,7,7,0,1,Segment B
24645.0,17,5116.0,38,1,16,2,1,0,0,Segment A
79865.0,792,4578.5,72,1,12,5,5,0,1,Segment B
44322.0,92,4578.5,41,1,30,3,3,0,0,Segment A
47958.0,407,4578.5,74,1,8,5,6,0,1,Segment B
63972.0,1269,5084.0,62,1,93,10,5,1,2,Segment C
75315.0,841,4578.5,72,1,14,12,5,0,1,Segment B
55517.0,633,4578.5,76,2,53,6,11,1,1,Segment B
75283.0,1019,4578.5,69,3,26,5,6,0,4,Segment E
82800.0,1315,4578.5,80,0,23,12,7,1,2,Segment C
38998.0,54,5056.0,72,2,92,3,2,0,4,Segment E
90638.0,2525,4578.5,35,0,29,10,3,1,2,Segment C
27161.0,52,4578.5,40,1,41,3,1,0,0,Segment A
42014.0,436,4578.5,49,1,56,6,7,1,2,Segment C
38201.0,268,4578.5,66,1,19,5,5,0,4,Segment E
45203.0,147,4578.5,44,2,4,3,3,1,4,Segment E
81574.0,1798,4578.5,79,0,89,8,4,1,2,Segment C
34935.0,137,4578.5,34,0,71,4,2,0,0,Segment A
60482.0,507,4578.5,50,1,81,7,7,0,1,Segment B
34633.0,15,4578.5,70,3,31,2,1,0,4,Segment E
78093.0,1105,4445.0,79,0,53,5,4,0,3,Segment D
82460.0,974,4718.0,76,0,78,6,5,0,3,Segment D
45903.0,66,4578.5,60,1,80,3,2,0,0,Segment A
81361.0,778,4578.5,39,0,18,13,3,1,2,Segment C
35860.0,49,4578.5,53,2,37,2,1,1,4,Segment E
40442.0,169,4578.5,74,2,52,4,3,1,4,Segment E
61482.0,299,4578.5,61,0,39,6,3,0,3,Segment D
34968.0,221,4484.0,46,1,11,5,3,0,0,Segment A
75794.0,1682,4578.5,39,0,33,12,7,1,2,Segment C
31497.0,155,4963.0,64,1,22,4,3,0,0,Segment A
74268.0,892,4578.5,71,0,83,5,4,0,3,Segment D
13724.0,58,4578.5,38,1,43,2,2,1,0,Segment A
45143.0,311,4578.5,61,1,74,5,6,0,1,Segment B
52569.0,95,4272.0,59,1,54,4,2,0,4,Segment E
48432.0,424,4578.5,53,1,3,6,7,1,2,Segment C
17144.0,47,4578.5,66,2,96,4,3,0,4,Segment E
36108.0,339,4578.5,42,1,68,4,7,1,0,Segment A
76445.0,1410,4578.5,55,1,2,13,2,0,3,Segment D
36663.0,35,4578.5,51,1,40,3,1,0,0,Segment A
53843.0,562,4578.5,61,1,64,3,8,0,1,Segment B
90226.0,2352,4578.5,70,0,26,12,4,1,2,Segment C
70638.0,1334,4755.0,71,0,69,10,4,1,2,Segment C
44512.0,32,4578.5,66,2,57,3,1,0,4,Segment E
27116.0,41,4362.0,65,2,78,3,2,0,4,Segment E
54072.0,39,4578.5,63,2,71,2,2,0,4,Segment E
71855.0,1141,4578.5,49,1,59,11,5,0,1,Segment B
51250.0,710,4578.5,36,1,28,4,10,1,2,Segment C
60432.0,401,4150.0,53,1,61,5,7,0,1,Segment B
65526.0,506,4088.0,62,1,22,8,4,0,1,Segment B
68655.0,1538,4845.0,38,0,95,11,4,0,3,Segment D
12393.0,57,5024.0,48,0,38,3,2,0,0,Segment A
64509.0,1722,4578.5,36,0,19,9,6,1,2,Segment C
33955.0,270,4510.0,51,1,92,5,5,0,0,Segment A
31353.0,31,4578.5,49,2,24,2,1,1,4,Segment E
55434.0,882,4631.0,42,1,21,13,5,0,1,Segment B
28359.0,16,4578.5,43,1,35,2,1,0,0,Segment A
57100.0,311,4578.5,39,1,9,7,3,0,0,Segment A
69139.0,227,4578.5,61,1,23,5,4,0,1,Segment B
52973.0,1152,4903.0,70,1,92,9,9,0,1,Segment B
51717.0,122,4578.5,61,1,55,4,3,1,4,Segment E
18793.0,77,4426.0,55,1,14,4,2,0,0,Segment A
66664.0,1289,4578.5,44,0,78,6,5,0,3,Segment D
50664.0,561,4578.5,67,2,64,6,8,0,1,Segment B
54414.0,211,4578.5,63,2,49,5,3,0,4,Segment E
54549.0,233,4334.0,74,1,8,4,5,0,4,Segment E
47111.0,1092,4905.0,55,1,35,10,3,0,1,Segment B
41003.0,601,4578.5,63,0,11,8,6,0,1,Segment B
19444.0,54,4578.5,44,1,8,2,4,1,0,Segment A
36301.0,78,4578.5,50,1,53,3,3,0,0,Segment A
73059.0,1095,4578.5,79,1,36,13,9,0,1,Segment B
42731.0,244,4578.5,57,1,64,5,4,0,0,Segment A
52854.0,116,4578.5,67,2,43,4,2,0,4,Segment E
22775.0,15,4578.5,48,1,40,2,1,0,0,Segment A
46681.0,425,4539.0,78,2,52,4,4,0,4,Segment E
59821.0,734,4423.0,71,1,11,7,11,0,1,Segment B
50002.0,638,4578.5,72,1,21,7,8,0,1,Segment B
69755.0,894,4720.0,81,0,23,12,3,0,3,Segment D
44078.0,41,4578.5,57,2,17,3,2,0,4,Segment E
30560.0,31,4578.5,50,1,6,3,1,0,0,Segment A
35924.0,34,4578.5,57,2,56,3,1,0,4,Segment E
64140.0,1750,4578.5,62,2,71,6,2,1,2,Segment C
56386.0,612,4578.5,45,2,51,7,9,0,1,Segment B
24594.0,29,4476.0,47,1,94,3,1,0,0,Segment A
75774.0,823,4360.0,45,1,27,8,7,0,1,Segment B
39228.0,20,4483.0,66,0,1,3,0,0,0,Segment A
58494.0,396,4415.0,52,1,56,6,6,0,1,Segment B
58684.0,813,4578.5,45,0,71,12,5,1,2,Segment C
57136.0,1179,4578.5,59,0,18,7,7,1,2,Segment C
56551.0,138,4210.0,76,2,48,4,2,0,4,Segment E
22448.0,55,4578.5,44,1,86,3,2,0,0,Segment A
82014.0,1511,4578.5,65,0,48,12,3,1,2,Segment C
34213.0,117,4936.0,63,2,2,2,3,1,4,Segment E
157146.0,1730,4578.5,49,0,13,0,0,0,3,Segment D
25358.0,32,4578.5,79,1,57,3,1,0,4,Segment E
35544.0,67,4181.0,48,1,77,3,2,0,0,Segment A
36634.0,335,4578.5,72,1,0,5,5,0,4,Segment E
62670.0,825,4363.0,72,1,57,13,5,0,1,Segment B
50334.0,694,4578.5,54,1,24,6,7,0,1,Segment B
72066.0,1792,4578.5,45,0,55,6,4,1,2,Segment C
50729.0,496,4725.0,68,2,62,7,6,0,1,Segment B
34916.0,231,4578.5,58,2,89,3,5,0,4,Segment E
64892.0,902,4578.5,50,1,77,12,6,0,1,Segment B
43602.0,68,4122.0,60,2,45,2,3,0,4,Segment E
33996.0,71,4448.0,37,0,46,3,1,0,0,Segment A
41473.0,76,4578.5,41,1,80,3,2,0,0,Segment A
63246.0,772,4578.5,59,2,60,12,6,0,1,Segment B
36732.0,47,4578.5,67,2,71,4,1,0,4,Segment E
69084.0,1586,4578.5,56,1,43,13,7,0,1,Segment B
77766.0,1529,4578.5,59,1,97,11,11,1,2,Segment C
37929.0,265,4578.5,41,0,49,5,4,1,0,Segment A
86610.0,1603,4632.0,75,0,66,6,5,0,3,Segment D
80141.0,2091,4456.0,40,0,20,10,7,1,2,Segment C
72635.0,981,4696.0,71,0,54,6,6,1,2,Segment C
69016.0,1533,4578.5,56,1,61,13,8,0,1,Segment B
20193.0,82,4578.5,35,0,18,4,1,0,0,Segment A
27573.0,244,4578.5,51,1,45,4,5,0,0,Segment A
15862.0,36,4578.5,47,1,26,3,1,0,0,Segment A
49544.0,404,4425.0,50,1,0,8,5,0,1,Segment B
33228.0,71,4578.5,46,1,28,3,2,0,0,Segment A
70440.0,1572,4539.0,48,0,49,7,5,1,2,Segment C
38232.0,122,4578.5,55,2,84,3,3,0,4,Segment E
22554.0,41,5056.0,71,2,38,4,2,0,4,Segment E
23536.0,10,4300.0,43,1,53,3,0,0,0,Segment A
49413.0,304,4578.5,74,1,88,5,4,0,4,Segment E
42231.0,37,4578.5,57,2,99,3,1,0,4,Segment E
78789.0,1754,4906.0,46,0,12,5,4,1,2,Segment C
56534.0,815,4578.5,58,1,35,7,10,1,2,Segment C
58350.0,1001,4670.0,55,1,5,12,8,0,1,Segment B
81217.0,1157,4578.5,37,0,77,11,3,0,3,Segment D
49090.0,688,4578.5,75,1,45,9,7,0,1,Segment B
61787.0,1319,4603.0,39,0,71,6,8,0,3,Segment D
18169.0,21,4578.5,41,1,40,2,1,0,0,Segment A
24336.0,31,4578.5,45,1,82,2,1,0,0,Segment A
18222.0,67,4578.5,36,0,70,3,2,0,0,Segment A
62335.0,708,4578.5,74,1,87,13,3,0,1,Segment B
42033.0,25,4578.5,55,2,95,2,1,0,4,Segment E
86580.0,746,4578.5,43,0,72,5,4,1,2,Segment C
41437.0,32,4578.5,69,2,5,3,1,0,4,Segment E
73705.0,1695,4273.0,75,2,86,8,9,0,1,Segment B
61064.0,1080,4578.5,50,1,80,11,8,0,1,Segment B
38452.0,72,4578.5,71,2,62,3,3,0,4,Segment E
18358.0,57,4578.5,37,1,49,4,3,0,0,Segment A
55012.0,660,4578.5,53,1,85,9,8,0,1,Segment B
9722.0,103,5086.0,53,1,7,3,3,1,0,Segment A
38175.0,153,4578.5,42,1,6,4,3,0,0,Segment A
58656.0,1220,4578.5,70,1,25,13,7,1,2,Segment C
52117.0,279,4578.5,61,1,55,4,5,0,4,Segment E
64813.0,745,4364.0,48,1,81,10,7,0,1,Segment B
54222.0,264,4393.0,53,1,98,5,3,0,0,Segment A
83512.0,2157,4578.5,40,0,31,10,4,1,2,Segment C
77520.0,1526,4578.5,67,1,30,7,8,1,2,Segment C
41154.0,69,4514.0,48,1,98,4,1,0,0,Segment A
80398.0,1597,4842.0,60,0,92,12,5,1,2,Segment C
18746.0,64,4578.5,34,1,41,3,3,0,0,Segment A
35196.0,497,4578.5,42,1,68,5,6,0,0,Segment A
60230.0,1067,4578.5,70,1,78,6,6,0,1,Segment B
22108.0,31,4179.0,49,2,46,3,2,0,4,Segment E
44392.0,211,4632.0,52,2,71,4,4,0,4,Segment E
55424.0,877,4578.5,50,1,6,9,7,1,2,Segment C
17688.0,11,4578.5,47,1,82,2,1,0,0,Segment A
92491.0,2034,4756.0,43,0,71,12,7,1,2,Segment C
90273.0,1991,4578.5,35,0,32,7,5,1,2,Segment C
82571.0,1686,4361.0,64,0,28,13,6,1,2,Segment C
38513.0,324,4578.5,44,1,20,5,6,1,0,Segment A
16653.0,69,4578.5,47,1,10,3,2,1,0,Segment A
42586.0,252,4578.5,71,2,7,6,4,1,4,Segment E
23529.0,54,4579.0,61,1,67,2,1,0,0,Segment A
74881.0,964,4546.0,65,2,48,12,9,0,1,Segment B
71107.0,1327,4578.5,75,1,61,13,7,0,1,Segment B
46910.0,68,4578.5,62,2,36,3,2,0,4,Segment E
18690.0,60,4578.5,67,0,77,2,1,0,0,Segment A
37244.0,55,4578.5,71,2,90,2,1,1,4,Segment E
82427.0,1456,4059.0,60,0,35,12,3,1,2,Segment C
75342.0,563,4605.0,68,1,38,10,5,0,1,Segment B
70044.0,1504,4578.5,72,1,46,5,7,0,1,Segment B
79146.0,564,4578.5,59,2,33,8,8,0,1,Segment B
77437.0,1125,4578.5,63,0,70,13,4,1,2,Segment C
54984.0,358,4578.5,67,1,51,6,6,1,2,Segment C
42403.0,42,4445.0,55,1,18,3,1,0,0,Segment A
55761.0,184,4578.5,62,1,97,3,4,1,4,Segment E
37292.0,460,4578.5,43,1,32,5,6,0,0,Segment A
45576.0,145,4578.5,81,0,9,3,3,1,2,Segment C
70321.0,1376,4578.5,79,0,6,13,6,1,2,Segment C
58086.0,792,4578.5,57,1,80,7,11,0,1,Segment B
81795.0,1382,4578.5,74,0,74,7,4,0,3,Segment D
28389.0,28,4578.5,79,0,49,2,1,0,0,Segment A
66835.0,1033,4578.5,80,0,21,13,6,0,1,Segment B
69901.0,882,4578.5,57,1,95,10,7,0,1,Segment B
80360.0,2231,4699.0,77,0,56,5,4,1,2,Segment C
63342.0,1101,4578.5,65,1,48,5,8,1,2,Segment C
44989.0,369,4783.0,52,1,26,5,5,0,0,Segment A
31859.0,48,4578.5,46,1,3,3,1,0,0,Segment A
51569.0,467,4425.0,77,1,39,7,7,1,2,Segment C
30372.0,44,4578.5,55,2,33,3,2,0,4,Segment E
16014.0,38,4578.5,47,2,42,4,1,0,0,Segment A
41120.0,81,4599.0,58,2,80,3,2,0,4,Segment E
39763.0,167,4663.0,55,1,9,2,5,1,0,Segment A
38725.0,45,4118.0,71,2,52,4,1,0,4,Segment E
77981.0,664,4578.5,54,1,78,7,7,0,1,Segment B
62905.0,622,4479.0,62,1,68,8,7,0,1,Segment B
13533.0,48,4485.0,47,1,45,3,2,0,0,Segment A
59481.0,461,4578.5,51,1,47,8,3,0,1,Segment B
72117.0,1073,4578.5,49,1,34,9,9,0,1,Segment B
21955.0,55,4571.0,40,1,81,3,2,0,0,Segment A
67131.0,976,4578.5,70,1,72,12,9,0,1,Segment B
36802.0,20,4578.5,46,1,23,3,1,0,0,Segment A
71853.0,1149,4544.0,44,0,29,6,2,0,3,Segment D
28249.0,43,4578.5,65,0,80,3,2,0,0,Segment A
47808.0,224,4578.5,51,1,30,3,3,1,0,Segment A
25509.0,101,4578.5,52,1,15,3,3,1,0,Segment A
51012.0,209,4578.5,80,0,86,4,4,0,1,Segment B
70596.0,968,4996.0,41,0,68,12,3,0,3,Segment D
85431.0,1165,4543.0,74,0,54,7,2,0,3,Segment D
42664.0,24,4578.5,59,1,44,3,1,0,0,Segment A
42586.0,252,4578.5,71,2,7,6,4,1,4,Segment E
29760.0,165,4578.5,41,1,87,4,3,0,0,Segment A
28973.0,269,4578.5,49,0,59,5,5,0,0,Segment A
39435.0,102,4602.0,53,1,16,2,3,0,0,Segment A
